text,time
行驶途中跳车，惯性的作用是非常大的。惯性这可是初中物理知识，希望大家经过这事多想想其他办法自救，别跳车。,21-3-3 23:59
大晚上一直往越来越黑的路上拐，司机还不理人，肯定害怕啊,21-3-4 00:22
货拉拉司机素质真的是看人，有些司机不但主动搬东西还会会帮你把零散的东西打包好，还不另外收费（当然这种情况我都会主动多给一些），但有些司机东西不多只是体积大，我自己搬只是让他帮忙搭把手放上车都不，一定要先收了钱才肯做事,21-3-4 01:26
我就想知道，司机抢接下一单偏航的时候有没有跟车某某说明如果没说明，那司机偏航路线还态度恶劣，对于一个女士来讲...如若联想到以前发生的一些事件，她的举动可能觉得跳窗比在车上待着安全...（个人看法，勿喷）,21-3-4 09:55
所以司机对于女孩多次提出的偏航问题置之不理，本来之前两人就闹的不太愉快，在那种情况下，女孩怎么可能不害怕呢！更甚者女孩在身子伸出窗外的时候，司机师傅不加以阻止，不理会，也不急刹车，这是司机最大的错误，就算两人之前如何不愉快，在女孩想要跳车的情况下，怎么可以无动于衷呢！,21-3-4 10:04
我就想说，这评论一边倒说女孩咋咋地，人家要是没有危险，一个带着宠物，和男朋友谈婚论嫁的姑娘，至于跳车？再怎么说这种公关太低级了吧，姑娘因为你们的失误死的，回头还说人家这那，还是人吗？,21-3-4 10:15
评论里有的人跟死者本人似的你对死者当时怎么想的了解得很嘛在那叭叭的。,21-3-4 11:42
傻啊，如果司机铁了心想害你，你以为跳车就能跑了？就算跳下去不死也会摔受伤啊，就应该第一时间报警，并联系亲朋好友，而不是做出这种极端行为！,21-3-3 22:30
货车司机就挣搬运的钱。不是出租车拉人一天可以跑许多趟。,21-3-3 23:06
我觉得还是女的问题更大但你们总说死者为大。,21-3-3 23:28
很多行业潜规则请大众和警方注意⚠️，此次事故系司机自认为可以多赚点钱而车某拒绝而产生的斗气和给点颜色的驾车过程中产生的女乘客被甩出车厢的事故，而非qj和其他原因，比如北京T3打车回望京司机脸老长一路没好气的找各种麻烦，遇到女乘客就更过分的撒气等等都是一回事，这司机没说实话！,21-3-3 23:55
之前让货拉拉帮我拉一件东西，离我家2公里，到地方就要多收我50块钱，呵呵,21-3-4 00:43
货拉拉打过两次，第一次，同个小区1栋搬到4栋，东西总共也没10样，我和我弟弟两人，他说你出搬运费80，我帮你搬。我拒绝了。反正司机也是因没赚到钱甩脸子。又一次搬家，被讹了搬家一倍的价钱。说超时了，其实是没有超时，但是他没赚到额外搬家的钱，想办法也得讹点钱，货拉拉现在都是这风气了吗,21-3-4 01:46
经历过货拉拉搬家，所以特别理解女孩，你深夜接单，养家糊口生活不易，那别人生活就容易了吗，一个女生，不矫情不做作，自己搬家，不也是为了省点钱，谁的生活又容易，不能因为别人没有让你赚到你想赚的钱，就那样的态度去给别人造成心理压力。让不让你搬是人家的权利，人家租用你的车，已经付好了车费,21-3-4 01:50
建议以后男司机男货拉拉滴滴，女司机女货拉拉滴滴。还给女性们提供了很多工作岗位,21-3-4 07:53
司机责任很大，偏航对于一个女生来说很可怕。女生警觉意识很高，怕司机图谋不轨，所以跳窗了。以前案例也很多，她害怕了。自己搬家的都不要了，选择跳窗要多大勇气。,21-3-4 08:54
我寻思，别人问话，正常人都会回的吧？,21-3-3 22:24
以前用过货拉拉，司机完全不给搬东西的，还会一直催促快点搬，平台三十分钟之外需要收费，否则多一分钟都不等，态度极差，不过还遇到过别的司机态度就很好，主要还是看司机吧，货拉拉只是提供平台，建议注册司机条件能提高一些,21-3-3 22:36
肯定部分原因是受到微博对男性的负面评价影响。她追易祥千玺，说明玩微博，微博里就会看到这样信息。但是这些信息，基本是在渲染情绪，并没有给出多少有价值的实际指导。，没几个深入讨论如何降低风险。因此当出现异常状况时，用户，特别女性用户，神经会极度敏感。,21-3-4 00:01
唉，逝者安息女孩们努力赚钱吧，能用钱解决的事能大大方方用钱解决，尽量别因为钱让自己怄气，和自己过不去。,21-3-4 08:12
只能说女的性格极端和自私以及法律意识淡薄。不管发生什么也不应该跳车，在未知情况下跳车之前应该想想后果，应该再等等，沉稳一点，或者直接报警。而且他也不想想为什么会发生这样的事，还不是因为他延误了时间，没有为司机考虑一下时间成本，我搬家都是先把东西搬完再叫货拉拉。司机收到诉求也应该停,21-3-4 08:49
为省个几十元钱跳车死亡，哎～胆子真大，女孩不要效仿。司机也冤,21-3-4 08:58
"为了那么点钱命都没了。这个警示各位朋友。不管打车还是叫货车发生不愉快的事情,钱该给的先给，安抚好对方。事后不满意，随你怎么去平台投诉。该拿回来的钱一定可以，滴滴我之前投诉司机一样的把钱退回来。有些钱该赚一定还是对方赚。不该赚的，你可以多一分不给，但是要避免争执，以免引起危险行为",21-3-4 09:01
你告诉我女孩做错了什么？能让你这么说她，自己搬货错了？上下15次用了36分钟错了？到地方不需要你司机卸货错了？询问你司机为什么偏航也错了？那些说司机无罪，那我希望以后你女儿约车全是这样司机。女孩倒霉、碰见这么个司机,21-3-4 10:02
凭什么说司机有罪？这如果也叫犯罪，也要判刑，那真是舆论判案，女拳定罪！法治国家怎么实现？,21-3-4 10:30
很简单，司机唯独错在怒气上头只说了句路没错后就不沟通，认为赶紧把大佛送到家就结束了，至于女的，脑残就完事,21-3-4 10:40
事件女主属于自杀行为，司机无法律责任。,21-3-4 12:01
如真是字面所形容那做个十年牢也不冤,21-3-3 21:09
真相只有一个,21-3-4 00:36
第1:女孩没事先准备家具，拒绝司机搬运，来回15躺耗时太久，让司机产生烦躁情绪，这是诱因。第2:车上司机再次提出帮卸货被拒。让司机本来就不好的情绪升级。第3:为节省时间，司机变道了，由于带着情绪工作，不愿意提前和女孩沟通路线。在女孩有危险行为时也因情绪问题没有采取正确操作，导致悲剧,21-3-4 00:55
着急赚钱直接去抢不快么？,21-3-4 01:05
司机应该刹车。肯定有过失。可是女生也太作了。货拉拉和滴滴一样，到点走人的。自己应该把东西都整理好放在楼下，司机来了就走，也不怪人家没好脸色。,21-3-4 01:21
唉无论对司机还是用户或者对双方家庭来说我觉得都是一个妥妥的悲剧生活都不容易如果两方都能相互理解各自退让一步少些负面情绪多些理解与沟通也许悲剧就能避免了希望新闻也别再过多消费司机与逝者了几天又来消费一次真是没人性愿逝者安息愿生者们记住生命代价带来的教训,21-3-4 01:37
认真想了以下，换做是自己，是不好意思让赚点辛苦钱的司机等我搬15趟的。再穷也不会,21-3-4 05:12
为啥都在骂女生没让司机赚到钱40分钟是货拉拉平台规定的，50块钱也是平台规定的，女孩哪怕跑150多趟只要不超时都是可以的好吗，怎么现在都开始反思要控制情绪不给人添麻烦了，那以后打了车跟车跑，点了菜自己炒算了，从根本上不给服务人员添麻烦,21-3-4 07:36
@那一刻已然聪耳慧心洁如今,21-3-4 07:58
好好商量协调不好吗？,21-3-5 00:46
这个真相有点惊讶，一件小事演变成一条人命。看到评论里有一条说的很多，既然这是在工作期间，且不是故意杀人，货拉拉是不是也应该承担相应责任？,21-3-3 23:36
无语，只能说一句君子不立危墙之下…,21-3-5 01:12
看了这个更觉得女孩坠车缺乏逻辑啊,21-3-4 01:05
感觉就是俩轴碰一块了！,21-3-4 03:02
搬家行业，尤其货拉拉问题太多了，擅自加价，擅自改车，之前我搬家下单一箱柜车，司机接单来了小面包，因为装不开，司机自己下单叫了另一辆小面包。两个小车拼了一个大车，下楼的时候已经晚了。,21-3-3 23:54
仅因为司机恶语相向，女孩就决定跳车，理由太牵强,21-3-4 09:46
搬家我都会提前把东西先搬到楼下然后等自己帮忙搬上车，但是我上次也超时了多给了七十多块,21-3-4 09:50
警方通报查案结果居然没人关注，之前多热的事件,21-3-3 22:26
生活不易！！！悲剧收场！女孩想省钱司机想挣钱，多些沟通多些理解，会不会就是另外一个故事。,21-3-3 23:03
反正双方都有过错，也都付出了代价，就是女生代价更惨点,21-3-3 23:42
唉，不想说太多，只能说大半夜的跟车搬家这事欠妥,21-3-4 00:25
刚看了一篇文叫成年人的崩溃只要39块，我们可能会觉得，不就几十块，可有的人来说，这几十块几十块的累积真的很珍贵。我不知道说谁的错，姑娘真的非常可惜，但是我不觉得司机需要为此负刑事责任。,21-3-4 09:20
急躁会使人在思考和沟通中陷入困境，在危急关头能冷静思考是非常重要的,21-3-4 09:43
仔细想想，这些都已经是司机能做到的最佳操作了。。。。如果他不是这样操作。罪名更大。。。已经尽力了。。。人夹人缘，有的人就是注定合不来，换一个客人，只要他俩不相遇，大家都还好好的。不过女孩子大概率还是容易出事，做法不太地道。老司机倒是换个客人估摸着也没事，,21-3-4 09:59
昨天说女孩可怜司机也惨还被怼了，说实话换位思考，如果我是司机你让我等36分钟（差4分钟就能拿到超时费了，催促快一点也不搭理）我也不开心，下车后又要卸货肯定需要特别久，一大晚上忙活半天就赚了这么点钱。,21-3-4 10:08
过失致人死亡罪。,21-3-4 10:12
为啥跳车手机又没给你没收不会报警吗电视剧看多了,21-3-4 10:33
转发微博,21-3-4 10:38
@syrusssss,21-3-4 10:39
3D还原货拉拉坠车事件经过。,21-3-4 11:23
还原事实真相，为法律点赞！,21-3-4 20:54
世态炎凉，冷暖自知，各顾各！,21-3-4 22:41
转发微博,21-3-4 08:34
两个偶然形成了不良的必然。,21-3-4 08:47
全篇照顾死者视角。人家开车怎么制止？,21-3-4 08:57
